text_file,error,A01,A02,A03
./data/processed/exercises/RHJ1_D_E07.txt,se atreve [a] mentirme sobre la calidad / tardaba más de una hora (para) [en] completar,Government,Government,Government
./data/processed/exercises/RHJ1_D_E08.txt,¿En qué universo cree usted que eso es aceptable? ¿Cómo (te atreves) [se atreve] a mentirme?,Substitution,Substitution,Substitution
./data/processed/exercises/RHJ1_D_E09.txt,en Reino Unido (nuestra tuición) [el precio de nuestra matrícula],Substitution,Substitution,Substitution
./data/processed/exercises/RHJ1_D_E10.txt,me gustaría ganar un poquito más [de] confianza,Government,Government,Government
./data/processed/exercises/RHJ1_D_E11.txt,trabajar (virtualmente) [en remoto],Substitution,Substitution,Substitution
./data/processed/exercises/RHJ1_D_E12.txt,el día siguiente (yo) tuve que trabajar,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RHJ1_D_E13.txt,llegó (una hora entera tarde) [con una hora de retraso],Substitution,Substitution,Substitution
./data/processed/exercises/RHJ1_D_E14.txt,el tren no (sólo) [solo] llegó a la estación de Guildford / si (alguién) [alguien],Creation,Creation,Creation
./data/processed/exercises/RHJ1_D_E15.txt,el 22 de septiembre [de] 2024,Government,Government,Government
./data/processed/exercises/BGL1_D_E01.txt,la cuenta del (transmisor) [remitente] para después,Substitution,Substitution,Substitution
./data/processed/exercises/BGL1_D_E02.txt,no nos robaran (nuestras) [las] maletas,Determination,Determination,Determination
./data/processed/exercises/BGL1_D_E03.txt,(por) [a] causa de,Government,Government,Government
./data/processed/exercises/BGL1_D_E04.txt,los estafadores le (quitaron) [robaron] más dinero,Substitution,Substitution,Substitution
./data/processed/exercises/BGL1_D_E05.txt,antes de recibir (este) [ese] cupón / nosotros en (este) [ese] momento ni siquiera,Substitution,Substitution,Substitution
./data/processed/exercises/BGL1_D_E06.txt,aterrizamos (el) [al] día siguiente,Government,Government,Government
./data/processed/exercises/BGL1_D_E07.txt,que luego copian para (completar) [hacer] sus deberes,Substitution,Substitution,Substitution
./data/processed/exercises/BGL1_D_E08.txt,aprenderla (algunas) [unas] semanas antes de la prueba / en tan solo (algunos) [unos] segundos,Substitution,Substitution,Substitution
./data/processed/exercises/BGL1_D_E09.txt,"tenemos nuestro gran examen final, (por) [para] el que tenemos que",Government,Government,Government
./data/processed/exercises/BGL1_D_E10.txt,como (todos estos pequeños detalles) [cada pequeño detalle],Substitution,Substitution,Substitution
./data/processed/exercises/BGL1_D_E11.txt,decidió (darle) [enviarle] el dinero,Substitution,Substitution,Substitution
./data/processed/exercises/BGL1_D_E12.txt,las torres de control (en) [de] Francia,Government,Government,Government
./data/processed/exercises/BGL1_D_E13.txt,no entiendo por qué el personal del aeropuerto no nos quería comunicar que (esto) [esta] era la causa,Gender,Gender,Gender
./data/processed/exercises/BGL1_D_E14.txt,lo único que nos dieron como compensación fue un (voucher) [cupón] para comer,Creation,Creation,Creation
./data/processed/exercises/BGL1_D_E15.txt,(en el medio de la noche) [en plena noche],Analysis,Analysis,Substitution
./data/processed/exercises/RCF1_D_E01.txt,la calidad de una (casa) [cosa],Substitution,Substitution,Substitution
./data/processed/exercises/RCF1_D_E02.txt,un papel (significante) [significativo] para mí,Substitution,Substitution,Substitution
./data/processed/exercises/RCF1_D_E03.txt,(informaciónes) [informaciones] / (evalua) [evalúa],Creation,Creation,Creation
./data/processed/exercises/RCF1_D_E04.txt,acceso al (sistemo) [sistema] / no debería hacerles (case) [caso] /,Creation,Creation,Creation
./data/processed/exercises/RCF1_D_E05.txt,las instrucciones que le (dijeron) [dieron],Substitution,Substitution,Substitution
./data/processed/exercises/RCF1_D_E06.txt,sobre estas llamadas (estafadoras) [fraudulentas],Substitution,Substitution,Substitution
./data/processed/exercises/RCF1_D_E07.txt,es inaceptable que existan estas llamadas y el (siguiente) [consiguiente] robo de datos,Substitution,Substitution,Substitution
./data/processed/exercises/RCF1_D_E08.txt,queríamos (hacerles conscientes) [informarles] de que estas llamadas existen / mucho ruido (en el trasfondo) [de fondo],Analysis,Analysis,Analysis
./data/processed/exercises/RCF1_D_E09.txt,estamos seguros [de] que / ella escuchó (a) las instrucciones / nos llaman frecuentemente (en el) [al] teléfono de casa,Government,Government,Government
./data/processed/exercises/RCF1_D_E10.txt,nosotros (somos) [estamos] seguros de que,Substitution,Substitution,Substitution
./data/processed/exercises/RCF1_D_E11.txt,(nosotros) estamos seguros de que,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RCF1_D_E12.txt,el programa de Microsoft (en) [de] nuestro ordenador,Government,Government,Government
./data/processed/exercises/RCF1_D_E13.txt,(informaciones) [información] como nuestros datos bancarios,Number,Number,Number
./data/processed/exercises/RCF1_D_E14.txt,nos llaman (frequentemente) [frecuentemente],Creation,Creation,Creation
./data/processed/exercises/RCF1_D_E15.txt,equipo de (Microsoft Customer Service) [Servicio de Atención al Cliente de Microsoft],Creation,Creation,Creation
./data/processed/exercises/RDL1_D_E01.txt,me dirijo a (tu) [ti],Pronoun,Pronoun,Pronoun
./data/processed/exercises/RDL1_D_E02.txt,"me dirijo a (ti) [usted] / (gracias) [atentamente, ]",Substitution,Substitution,Substitution
./data/processed/exercises/RDL1_D_E03.txt,una queja formal relativa (de) [a] estafas y fraudes,Government,Government,Government
./data/processed/exercises/RDL1_D_E04.txt,me dirijo [a] ti / las estafas y los fraudes afectan [a] las personas de todo el mundo / atrapar y castigar [a] los estafadores / proteger [a] los consumidores,Government,Government,Government
./data/processed/exercises/RDL1_D_E05.txt,me engañó (uno) [una] tienda (falso) [falsa] en línea / llamadas telefónicas (fraudulentos) [fraudulentas] / combatir (esta) [este] problema creciente,Gender,Gender,Gender
./data/processed/exercises/RDL1_D_E06.txt,"a menudo parecen muy reales y convincentes, [lo] que facilita que la gente caiga en ellas",Pronoun,Pronoun,Pronoun
./data/processed/exercises/RDL1_D_E07.txt,esto no solo causa (perdidas) [pérdidas] económicas / (mas) [más] estrictas,Substitution,Substitution,Substitution
./data/processed/exercises/RDL1_D_E08.txt,(ademas) [además],Creation,Creation,Creation
./data/processed/exercises/RDL1_D_E09.txt,educar (al público) [a la población] sobre los riesgos,Substitution,Substitution,Substitution
./data/processed/exercises/RDL1_D_E10.txt,es un (bien) [buen] comienzo,Substitution,Substitution,Substitution
./data/processed/exercises/RDL1_D_E11.txt,puede (estar) dificultar el éxito,Excess word,Excess word,Excess word
./data/processed/exercises/RDL1_D_E12.txt,(pro activo) [proactivo],Creation,Creation,Creation
./data/processed/exercises/RDL1_D_E13.txt,estaba muy (emocionado) [emocionada] / me sentí (afortunado) [afortunada] / estaba muy (asustado) [asustada],Gender,Gender,Gender
./data/processed/exercises/RDL1_D_E14.txt,estaba (tan) [muy] asustada mientras buscaba en línea,Substitution,Substitution,Substitution
./data/processed/exercises/RDL1_D_E15.txt,estaba muy triste por (haberme) [haber] caído en una estafa,Pronoun,Pronoun,Pronoun
./data/processed/exercises/ASM1_D_E01.txt,el nerviosismo me (dejaba) [hacía] olvidar que tenía que cargar mi portátil,Substitution,Substitution,Substitution
./data/processed/exercises/ASM1_D_E02.txt,y (vine) [fui] con mi madre allí,Substitution,Substitution,Substitution
./data/processed/exercises/ASM1_D_E03.txt,alguien me (vendó) [vendió] un billete,Substitution,Substitution,Substitution
./data/processed/exercises/ASM1_D_E04.txt,confío [en] que este problema sea tratado / estaba esperando frente (de) [a] mi portátil / luché [para] encenderlo otra vez,Government,Government,Government
./data/processed/exercises/ASM1_D_E05.txt,que solo [se] quieren (provechar) [beneficiar] de las compras,Pronoun,Pronoun,Pronoun
./data/processed/exercises/ASM1_D_E06.txt,(yo) estaba muy triste,Pronoun,Pronoun,Pronoun
./data/processed/exercises/ASM1_D_E07.txt,estoy harta de (expresas) [empresas] como la suya,Substitution,Substitution,Substitution
./data/processed/exercises/ASM1_D_E08.txt,el portátil [se] apagó,Pronoun,Pronoun,Pronoun
./data/processed/exercises/ASM1_D_E09.txt,(recelo) [desconfío] mucho [de] la veracidad de estas promesas,Substitution,Substitution,Substitution
./data/processed/exercises/ASM1_D_E10.txt,estoy (harto) [harta] de empresas como la suya,Gender,Gender,Gender
./data/processed/exercises/ASM1_D_E11.txt,me contó que ese billete no era (real) [auténtico],Substitution,Substitution,Substitution
./data/processed/exercises/ASM1_D_E12.txt,me contó que (este) [ese] billete no era auténtico,Substitution,Substitution,Substitution
./data/processed/exercises/ASM1_D_E13.txt,la mujer (en) [de] la entrada,Government,Substitution,Government
./data/processed/exercises/ASM1_D_E14.txt,mi madre encontró (un livestream) [una transmisión en vivo] en Instagram,Creation,Creation,Creation
./data/processed/exercises/ASM1_D_E15.txt,con (respeto) [respecto] a,Substitution,Substitution,Substitution
./data/processed/exercises/RHO1_D_E01.txt,400 libras de mis (propias finanzas) [propios ahorros],Substitution,Substitution,Substitution
./data/processed/exercises/RHO1_D_E02.txt,he perdido más (que) [de] 400 libras,Government,Government,Government
./data/processed/exercises/RHO1_D_E03.txt,(yo) tuviera la peor experiencia de mi vida,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RHO1_D_E04.txt,es (abominable) [inaceptable] que,Substitution,Substitution,Substitution
./data/processed/exercises/RHO1_D_E05.txt,recibir comentarios condescendientes y muy poco comprensivos (de) [por parte de] su centro de atención telefónica,Government,Government,Government
./data/processed/exercises/RHO1_D_E06.txt,expliqué mi experiencia (sólo) [solo] para recibir comentarios,Creation,Creation,Creation
./data/processed/exercises/RHO1_D_E07.txt,aseguró mi cuenta (por congelarla) [congelándola],Substitution,Substitution,Substitution
./data/processed/exercises/RHO1_D_E08.txt,después de unas largas horas de (lucha) [esfuerzo],Substitution,Substitution,Substitution
./data/processed/exercises/RHO1_D_E09.txt,a pesar de que el (banquero) [asesor bancario] no tuvo éxito,Substitution,Substitution,Substitution
./data/processed/exercises/RHO1_D_E10.txt,(¿Seguramente usted puede estar de acuerdo con el hecho de que esto no es aceptable?) [Estará de acuerdo en que esto es inaceptable],Analysis,Analysis,Analysis
./data/processed/exercises/RHO1_D_E11.txt,podía acceder [a] mis datos personales,Government,Government,Government
./data/processed/exercises/RHO1_D_E12.txt,contemplando (como) [cómo] alguien,Substitution,Substitution,Substitution
./data/processed/exercises/RHO1_D_E13.txt,es importante llamar su atención (a) [sobre] la necesidad de proteger a sus clientes / me alertó [de] que alguien,Government,Government,Government
./data/processed/exercises/RHO1_D_E14.txt,una compra (de) [en] la plataforma digital,Government,Government,Government
./data/processed/exercises/RHO1_D_E15.txt,tuviera la peor experiencia [de mi vida],Ellipsis,Ellipsis,Ellipsis
./data/processed/exercises/CCQ1_D_E01.txt,la chica (recogió) [se quedó] el dinero,Substitution,Substitution,Substitution
./data/processed/exercises/CCQ1_D_E02.txt,para (atraerla a) [convencerla de] transferir el dinero,Substitution,Substitution,Substitution
./data/processed/exercises/CCQ1_D_E03.txt,que me causaron durante (mi) [el] viaje,Determination,Determination,Determination
./data/processed/exercises/CCQ1_D_E04.txt,las molestias y (las inconveniencias) [los inconvenientes],Substitution,Substitution,Substitution
./data/processed/exercises/CCQ1_D_E05.txt,para (recuperar) [compensar] las molestias,Substitution,Substitution,Substitution
./data/processed/exercises/CCQ1_D_E06.txt,pagado junto con una (recompensa) [indemnización] de 500 euros,Substitution,Substitution,Substitution
./data/processed/exercises/CCQ1_D_E07.txt,exijo una compensación (correctiva) [económica],Substitution,Substitution,Substitution
./data/processed/exercises/CCQ1_D_E08.txt,exijo una compensación correctiva (y) [e] inmediata,Substitution,Substitution,Substitution
./data/processed/exercises/CCQ1_D_E09.txt,se desentendió totalmente de nuestra (circunstancia) [situación],Substitution,Substitution,Substitution
./data/processed/exercises/CCQ1_D_E10.txt,su agente se (desatendió) [desentendió] totalmente,Substitution,Substitution,Substitution
./data/processed/exercises/CCQ1_D_E11.txt,"(de acuerdo con) [ante] semejante situación, les llamé inmediatamente",Government,Government,Government
./data/processed/exercises/CCQ1_D_E12.txt,que la habitación (fuera) [estuviera] tan desordenada y sucia,Substitution,Substitution,Substitution
./data/processed/exercises/CCQ1_D_E13.txt,la habitación no [se] correspondía con las fotos en ningún aspecto,Pronoun,Pronoun,Pronoun
./data/processed/exercises/CCQ1_D_E14.txt,cerca de (las costas) [la costa],Number,Number,Number
./data/processed/exercises/CCQ1_D_E15.txt,(debiá) [debía] ser / que se (sitúaba) [situaba],Creation,Creation,Creation
./data/processed/exercises/AWA1_D_E01.txt,a su número [de] teléfono,Government,Government,Government
./data/processed/exercises/AWA1_D_E02.txt,no tuvo tanta (suerto) [suerte],Creation,Creation,Creation
./data/processed/exercises/AWA1_D_E03.txt,no tuvo (tan) [tanta] suerte,Substitution,Substitution,Substitution
./data/processed/exercises/AWA1_D_E04.txt,hasta ahora (estaba) [era] fácil para mí,Substitution,Substitution,Substitution
./data/processed/exercises/AWA1_D_E05.txt,uno de (estes) [estos] mensajes,Creation,Creation,Creation
./data/processed/exercises/AWA1_D_E06.txt,con el (envió) [envío] / (mi) [mí],Substitution,Substitution,Substitution
./data/processed/exercises/AWA1_D_E07.txt,espero una solución rápida (de) [a] esta situación / el pago realizado (de) [por] la renta / lo descargó (a) [en] su móvil,Government,Government,Government
./data/processed/exercises/AWA1_D_E08.txt,me (presentó) [mostró] una lista,Substitution,Substitution,Substitution
./data/processed/exercises/AWA1_D_E09.txt,la vivienda no está [para] nada en el mismo estado que en las fotos,Ellipsis,Ellipsis,Ellipsis
./data/processed/exercises/AWA1_D_E10.txt,(se) falta la mitad del inventario,Pronoun,Pronoun,Pronoun
./data/processed/exercises/AWA1_D_E11.txt,(pagina) [página] web / (ningun) [ningún] / (facíl) [fácil],Creation,Creation,Creation
./data/processed/exercises/AWA1_D_E12.txt,me dijo que debería firmarla para recibir las (claves) [llaves],Substitution,Substitution,Substitution
./data/processed/exercises/AWA1_D_E13.txt,el día 6 de (Septiembre) [septiembre] de 2024,Substitution,Substitution,Substitution
./data/processed/exercises/AWA1_D_E14.txt,cuando firmé el contrato para (dicho) [dicha] vivienda / (varias) [varios] mensajes / (algunas) [algunos] problemas / (una) [un] programa malicioso,Gender,Gender,Gender
./data/processed/exercises/AWA1_D_E15.txt,con respecto a la vivienda (en) [de] la C/ Valencia,Government,Government,Government
./data/processed/exercises/RRS1_D_E01.txt,y comencé a (llenar) [rellenar] el formulario,Substitution,Substitution,Substitution
./data/processed/exercises/RRS1_D_E02.txt,al (darme) [dar] cuenta de lo sucedido a mi madre,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RRS1_D_E03.txt,y siempre me (ha) [han] apasionado el idioma y la cultura / mi amor por la lengua y la cultura (hispanohablante) [hispanohablantes],Number,Number,Number
./data/processed/exercises/RRS1_D_E04.txt,perfeccionar (mi capacidad) [mis habilidades] de expresión oral y escrita,Substitution,Substitution,Number
./data/processed/exercises/RRS1_D_E05.txt,obtener nuevas perspectivas (en) [sobre] temas complejos,Government,Government,Government
./data/processed/exercises/RRS1_D_E06.txt,la evaluación también permite (ajustar) [adaptar] los métodos de enseñanza,Substitution,Substitution,Substitution
./data/processed/exercises/RRS1_D_E07.txt,evaluación entre (compañeros) [pares],Substitution,Substitution,Substitution
./data/processed/exercises/RRS1_D_E08.txt,fui víctima de una estafa por [culpa de] alguien que se hizo pasar por,Government,Government,Government
./data/processed/exercises/RRS1_D_E09.txt,(ella) me alertó sobre la posibilidad,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RRS1_D_E10.txt,para evitar (mayores) [grandes] perjuicios,Substitution,Substitution,Substitution
./data/processed/exercises/RRS1_D_E11.txt,considero inaceptable que personas (inescrupulosas) [sin escrúpulos],Substitution,Substitution,Substitution
./data/processed/exercises/RRS1_D_E12.txt,(avísame) [dime] si ahora funciona correctamente,Substitution,Substitution,Substitution
./data/processed/exercises/RRS1_D_E13.txt,cómo afecta [a] las emociones,Government,Government,Government
./data/processed/exercises/RRS1_D_E14.txt,un lector crítico [se] asegura [de formarse] opiniones informadas,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RRS1_D_E15.txt,consciente de (las) [posibles] influencias y (manipulación que puede haber) [manipulaciones],Analysis,Analysis,Analysis
./data/processed/exercises/CAY1_J_E01.txt,(era) [estaba] muy sorprendido,Substitution,Substitution,Substitution
./data/processed/exercises/CAY1_J_E02.txt,durante el principio del (més) [mes] de septiembre / y (llégamos) [llegamos] / estudie (aqui) [aquí] / me (dí) [di] cuenta,Creation,Creation,Creation
./data/processed/exercises/CAY1_J_E03.txt,llegué (en) [a] la ciudad para mi intercambio / y llegamos (en) [a] mi residencia estudiantil / me di cuenta del hecho [de] que somos / la misma región (en) [de] Costa de Marfil / empecé (de) [a] hablar con mi novio,Government,Government,Government
./data/processed/exercises/CAY1_J_E04.txt,empezamos a visitar cada parte del (building) [edificio] / hasta que llegamos (al cinema room) [a la sala de cine] de la residencia,Creation,Creation,Creation
./data/processed/exercises/CAY1_J_E05.txt,estaba muy feliz y (tanto) [tan] sorprendido que,Substitution,Substitution,Substitution
./data/processed/exercises/CAY1_J_E06.txt,"empezamos a hablar con (el) [él] / para (mi) [mí], era obligatorio",Substitution,Substitution,Substitution
./data/processed/exercises/CAY1_J_E07.txt,al (fin) [final] de la conversación,Substitution,Substitution,Substitution
./data/processed/exercises/CAY1_J_E08.txt,(el) [la] residencia / (esta encuentra) [este encuentro],Gender,Gender,Gender
./data/processed/exercises/CAY1_J_E09.txt,estaba muy sorprendido (porqué) [porque] pensaba que,Substitution,Substitution,Substitution
./data/processed/exercises/CAY1_J_E10.txt,"José no era español, (pero) [sino] africano",Substitution,Substitution,Substitution
./data/processed/exercises/CAY1_J_E11.txt,estudia aquí desde [hace] 7 años,Ellipsis,Ellipsis,Ellipsis
./data/processed/exercises/CAY1_J_E12.txt,me encantó (tanto mucho) este encuentro,Excess word,Excess word,Excess word
./data/processed/exercises/CAY1_J_E13.txt,estuvimos hablando de este (facto) [hecho],Creation,Substitution,Substitution
./data/processed/exercises/CAY1_J_E14.txt,le pregunté sobre su (real) [verdadera] nacionalidad,Substitution,Substitution,Substitution
./data/processed/exercises/CAY1_J_E15.txt,(un) otro marfileño aquí / (una) otra vez / encontrar (un) otro africano aquí,Determination,Determination,Determination
./data/processed/exercises/CBH1_J_E01.txt,(debí) [tuve que] pedírsela al carnicero,Substitution,Substitution,Substitution
./data/processed/exercises/CBH1_J_E02.txt,lo que fue más (dificil) [difícil] / (milimetros) [milímetros] / de la (ceremonía) [ceremonia] de la mayoría de edad,Creation,Creation,Creation
./data/processed/exercises/CBH1_J_E03.txt,(la comida alma) [el plato nacional] de los coreanos,Substitution,Substitution,Substitution
./data/processed/exercises/CBH1_J_E04.txt,he (hacido) [hecho] muchas comidas / (debé) [debí] / mi llegada a Pamplona fue (la empezación) [el principio],Creation,Creation,Creation
./data/processed/exercises/CBH1_J_E05.txt,por (este) [estos] dos meses,Number,Number,Number
./data/processed/exercises/CBH1_J_E06.txt,"(porque) [como] no le pude explicar mi deseo exactamente, nada",Substitution,Substitution,Substitution
./data/processed/exercises/CBH1_J_E07.txt,debo cocinarlo por (mi) [mí] mismo,Substitution,Substitution,Substitution
./data/processed/exercises/CBH1_J_E08.txt,cenar en (una) [un] restaurante no era tan (barata) [barato] / fue (un) [una] actividad muy (duro) [dura] / y con eso empezó la (segundo) [segunda] parte de mi crecimiento,Gender,Gender,Gender
./data/processed/exercises/CBH1_J_E09.txt,estoy aprendiendo muchas cosas cada día y (creciéndome) [creciendo] poco a poco / yo [me] decidí a hacer bulgogi,Pronoun,Pronoun,Pronoun
./data/processed/exercises/CBH1_J_E10.txt,desde que llegué aquí [a] Pamplona / empezar [a] cocinar / si quiero (a) comer,Government,Government,Government
./data/processed/exercises/CBH1_J_E11.txt,pero desde [que] llegué aquí,Ellipsis,Ellipsis,Ellipsis
./data/processed/exercises/CBH1_J_E12.txt,y como un soldado (yo) aprendí mucho sobre la vida,Pronoun,Pronoun,Pronoun
./data/processed/exercises/CBH1_J_E13.txt,finalicé el servicio (militario) [militar] / esta situación me hizo cocinero de (quisina) [cocina] coreana,Creation,Creation,Creation
./data/processed/exercises/CBH1_J_E14.txt,gané más y más (confidencia) [confianza] para comunicarme,Substitution,Substitution,Substitution
./data/processed/exercises/CBH1_J_E15.txt,(obtuve) [gané] más y más confianza,Substitution,Substitution,Substitution
./data/processed/exercises/EBM1_J_E01.txt,fines de (semanas) [semana],Number,Number,Number
./data/processed/exercises/EBM1_J_E02.txt,todos los supermercados de Carrefour (son) [están] cerrados / esta tienda (está) [es] especial,Substitution,Substitution,Substitution
./data/processed/exercises/EBM1_J_E03.txt,"el (próximo) domingo [siguiente], pensé que",Substitution,Substitution,Substitution
./data/processed/exercises/EBM1_J_E04.txt,"(fortunamente, ) [afortunadamente, ]",Creation,Creation,Creation
./data/processed/exercises/EBM1_J_E05.txt,era (un día libre) [festivo] en todo el país,Substitution,Substitution,Substitution
./data/processed/exercises/EBM1_J_E06.txt,pero (yo) pensé / (yo) sé que es muy extraño / (yo) sabía que tenía razón,Pronoun,Pronoun,Pronoun
./data/processed/exercises/EBM1_J_E07.txt,mi cerebro (terminó) [dejó de] funcionar,Substitution,Substitution,Substitution
./data/processed/exercises/EBM1_J_E08.txt,no sé (por que) [por qué],Substitution,Substitution,Substitution
./data/processed/exercises/EBM1_J_E09.txt,mi primer (culture shock) [choque cultural],Creation,Creation,Creation
./data/processed/exercises/EBM1_J_E10.txt,(en mañana en domingo) [el domingo por la mañana],Government,Government,Government
./data/processed/exercises/EBM1_J_E11.txt,una [buena] idea (buena) / mi (primero) [primer] choque cultural,Order,Order,Order
./data/processed/exercises/EBM1_J_E12.txt,(proxima) [próxima] / (normál) [normal] / (ví) [ví],Creation,Creation,Creation
./data/processed/exercises/EBM1_J_E13.txt,llegué (en) [a] Pamplona / próxima (de) [a] mi piso,Government,Government,Government
./data/processed/exercises/EBM1_J_E14.txt,(llegé) [llegué],Creation,Creation,Creation
./data/processed/exercises/EBM1_J_E15.txt,primera vez (cuándo) [cuando] fui a hacer / no puedo explicar (que) [qué] pasó después,Substitution,Substitution,Substitution
./data/processed/exercises/KCP1_J_E01.txt,(el) [la] Pascua / (el) [la] fiesta / (cortos) [cortas] frases / (la) [el] acento / (el) [la] estatua / (los) [las] canciones,Gender,Determination,Gender
./data/processed/exercises/KCP1_J_E02.txt,es una (grande) [gran] fiesta,Substitution,Substitution,Substitution
./data/processed/exercises/KCP1_J_E03.txt,una gran fiesta (en) [de] la Iglesia Católica / la gente (en) [de] Almería,Government,Government,Government
./data/processed/exercises/KCP1_J_E04.txt,(Catolica) [Católica] / (Almeria) [Almería] / (Cordoba) [Córdoba] / (jovenes) [jóvenes] / (dias) [días] / (Maria) [María] / (musica) [música] / (asístir) [asistir],Creation,Creation,Creation
./data/processed/exercises/KCP1_J_E05.txt,oportunidad (para) [de] celebrar / viniendo (en) [a] nuestra casa / llegué (en) [a] Pamplona,Government,Government,Government
./data/processed/exercises/KCP1_J_E06.txt,(hasta cuando) [desde que] llegué a Pamplona,Substitution,Substitution,Government
./data/processed/exercises/KCP1_J_E07.txt,en (medio) [plena] noche,Substitution,Substitution,Substitution
./data/processed/exercises/KCP1_J_E08.txt,tenían (sola) [solo] una alternativa,Substitution,Substitution,Gender
./data/processed/exercises/KCP1_J_E09.txt,descubrí más (que) [de] dos cosas que nunca olvidaré,Government,Government,Government
./data/processed/exercises/KCP1_J_E10.txt,(proceciones) [procesiones] / (astatue) [estatua],Creation,Creation,Creation
./data/processed/exercises/KCP1_J_E11.txt,la gente de Almería (son muy amables) [es muy amable] / la gente (llevaban) [llevaba] ropas negras,Number,Number,Number
./data/processed/exercises/KCP1_J_E12.txt,y yo [no] entiendo nada,Ellipsis,Ellipsis,Ellipsis
./data/processed/exercises/KCP1_J_E13.txt,yo (luchando) [esforzándome] para aprender mejor,Substitution,Substitution,Substitution
./data/processed/exercises/KCP1_J_E14.txt,(Almerienses) [almerienses],Creation,Creation,Creation
./data/processed/exercises/KCP1_J_E15.txt,(tenia) [tenía] una idea,Substitution,Substitution,Substitution
./data/processed/exercises/FLJ1_J_E01.txt,(salíamos) [íbamos] a la discoteca,Substitution,Substitution,Substitution
./data/processed/exercises/FLJ1_J_E02.txt,(llova) [llovía] / (quira) [quería],Creation,Creation,Creation
./data/processed/exercises/FLJ1_J_E03.txt,era muy (pequeño) [bajito] y también bastante tranquilo,Substitution,Substitution,Substitution
./data/processed/exercises/FLJ1_J_E04.txt,y nos (han encontrado) [hemos dado cuenta de] que éramos compañeros,Substitution,Substitution,Substitution
./data/processed/exercises/FLJ1_J_E05.txt,y he visto [a] un hombre / encontrar [a] mi amigo,Government,Government,Government
./data/processed/exercises/FLJ1_J_E06.txt,el (echo) [hecho] de encontrar / y también (vemos) [vamos] a la discoteca,Substitution,Substitution,Substitution
./data/processed/exercises/FLJ1_J_E07.txt,el hecho de encontrar a (mí) [mi] amigo italiano,Substitution,Substitution,Substitution
./data/processed/exercises/FLJ1_J_E08.txt,después [del] jueves,Government,Government,Government
./data/processed/exercises/FLJ1_J_E09.txt,(el) [la] más famosa ciudad de España / (los) [las] diferentes asignaturas / (la) [el] video,Gender,Gender,Gender
./data/processed/exercises/FLJ1_J_E10.txt,la sola (exception) [excepción] / las (differentes) [diferentes] asignaturas,Creation,Creation,Creation
./data/processed/exercises/FLJ1_J_E11.txt,(pizo) [piso],Creation,Creation,Creation
./data/processed/exercises/FLJ1_J_E12.txt,una (grande) [gran] amistad / fue un muy (bueno) [buen] viaje,Substitution,Substitution,Substitution
./data/processed/exercises/FLJ1_J_E13.txt,el (empiezo) [comienzo] de una gran amistad,Substitution,Substitution,Substitution
./data/processed/exercises/FLJ1_J_E14.txt,(era) [estaba] triste por haber dejado,Substitution,Substitution,Substitution
./data/processed/exercises/FLJ1_J_E15.txt,(tambien) [también] / (calido) [cálido] / (examenes) [exámenes] / (proximó) [próximo],Creation,Creation,Creation
./data/processed/exercises/CJS1_J_E01.txt,haber (tenido varias) [vivido tantas] experiencias,Substitution,Substitution,Substitution
./data/processed/exercises/CJS1_J_E02.txt,me (interesó) [pareció curioso] ver la pelota de golf volar lejos,Substitution,Substitution,Substitution
./data/processed/exercises/CJS1_J_E03.txt,"entonces, me siento (orgulloso) [orgullosa] de haber venido a España",Gender,Gender,Gender
./data/processed/exercises/CJS1_J_E04.txt,"fue muy difícil, pero (aún) [aun] así me interesó ver la pelota de golf",Substitution,Substitution,Substitution
./data/processed/exercises/CJS1_J_E05.txt,dijo que parecía que (la) [una] abuela de 100 años estaba jugando al golf,Determination,Determination,Determination
./data/processed/exercises/CJS1_J_E06.txt,tan pronto como agarré el palo (y lo agité) [e hice un swing] suavemente,Substitution,Substitution,Substitution
./data/processed/exercises/CJS1_J_E07.txt,con un gran entusiasmo (de) [por parte de] la gente,Government,Government,Government
./data/processed/exercises/CJS1_J_E08.txt,estadio (el sadar) [El Sadar],Creation,Creation,Creation
./data/processed/exercises/CJS1_J_E09.txt,montar a caballo (en zigzag) [haciendo eslalon],Substitution,Substitution,Substitution
./data/processed/exercises/CJS1_J_E10.txt,fue una experiencia emocionante montar (un) [a] caballo,Government,Determination,Government
./data/processed/exercises/CJS1_J_E11.txt,pude acostumbrarme rápidamente (cuando le pregunté a) [con el consejo de] mis amigas,Substitution,Substitution,Government
./data/processed/exercises/CJS1_J_E12.txt,los estudiantes pudieron (experimentar) [probar] varios deportes,Substitution,Substitution,Substitution
./data/processed/exercises/CJS1_J_E13.txt,con mi amiga (japonés) [japonesa],Gender,Gender,Gender
./data/processed/exercises/CJS1_J_E14.txt,hubo una Semana del Deporte (de) [en] la Universidad de Navarra en la que los estudiantes / una potencia (de) [en] fútbol,Government,Government,Government
./data/processed/exercises/CJS1_J_E15.txt,(en) [el] septiembre pasado,Government,Government,Government
./data/processed/exercises/FJA1_J_E01.txt,(sus pelos tan negros) [su pelo tan negro],Number,Number,Number
