participant_ID,text_file,error,rater_1,rater_2
CAJ1_C,./data/processed/exercises/CAJ1_C_E08.txt,(en una) [de] manera,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
CAJ1_C,./data/processed/exercises/CAJ1_C_E09.txt,un conflicto que (yo) solucioné,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","productive use of targets, meaning and sense elaboration"
CAJ1_C,./data/processed/exercises/CAJ1_C_E10.txt,las personas (enfadados) [enfadadas],conceptual organization,conceptual organization
CAJ1_C,./data/processed/exercises/CAJ1_C_E11.txt,que todo [el] mundo usaba / (todos entre) [todo el mundo en] el apartamento / todos [los] que viven en el apartamento,meaning and sense elaboration,meaning and sense elaboration
CAJ1_C,./data/processed/exercises/CAJ1_C_E12.txt,(mas) [más] / (como) [cómo] / (tenia) [tenía] / (cuanto) [cuánto],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
CAJ1_C,./data/processed/exercises/CAJ1_C_E13.txt,(escuchamos la) [dimos] voz a todos,collocational control,collocational control
CAJ1_C,./data/processed/exercises/CAJ1_C_E14.txt,se (pusieron enfadados) [enfadaron] / les pedí que (tomaran un voto) [votaran],paraphrastic flexibility,paraphrastic flexibility
CAJ1_C,./data/processed/exercises/CAJ1_C_E15.txt,"cuando (nos pusimos de acuerdo del tiempo) [acordamos una hora], nos encontramos en la cocina","pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
CAY1_J,./data/processed/exercises/CAY1_J_E01.txt,le pregunté sobre su (real) [verdadera] nacionalidad,"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
CAY1_J,./data/processed/exercises/CAY1_J_E02.txt,(un) otro marfileño aquí / (una) otra vez / encontrar (un) otro africano aquí,contextual retrieval,contextual retrieval
CAY1_J,./data/processed/exercises/CAY1_J_E03.txt,durante el principio del (més) [mes] de septiembre / y (llégamos) [llegamos] / estudie (aqui) [aquí] / me (dí) [di] cuenta,conceptual organization,conceptual organization
CAY1_J,./data/processed/exercises/CAY1_J_E04.txt,empezamos a visitar cada parte del (building) [edificio] / hasta que llegamos (al cinema room) [a la sala de cine] de la residencia,paraphrastic flexibility,paraphrastic flexibility
CAY1_J,./data/processed/exercises/CAY1_J_E05.txt,al (fin) [final] de la conversación,"paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
CAY1_J,./data/processed/exercises/CAY1_J_E06.txt,estaba muy sorprendido (porqué) [porque] pensaba que,meaning and sense elaboration,meaning and sense elaboration
CAY1_J,./data/processed/exercises/CAY1_J_E07.txt,llegué (en) [a] la ciudad para mi intercambio / y llegamos (en) [a] mi residencia estudiantil / me di cuenta del hecho [de] que somos / la misma región (en) [de] Costa de Marfil / empecé (de) [a] hablar con mi novio,productive use of targets,productive use of targets
CAY1_J,./data/processed/exercises/CAY1_J_E08.txt,(el) [la] residencia / (esta encuentra) [este encuentro],conceptual organization,conceptual organization
CAY1_J,./data/processed/exercises/CAY1_J_E09.txt,estaba muy feliz y (tanto) [tan] sorprendido que,contextual retrieval,contextual retrieval
CAY1_J,./data/processed/exercises/CAY1_J_E10.txt,me encantó (tanto mucho) este encuentro,paraphrastic flexibility,paraphrastic flexibility
CAY1_J,./data/processed/exercises/CAY1_J_E11.txt,estudia aquí desde [hace] 7 años,productive use of targets,contextual retrieval
CAY1_J,./data/processed/exercises/CAY1_J_E12.txt,(era) [estaba] muy sorprendido,productive use of targets,productive use of targets
CAY1_J,./data/processed/exercises/CAY1_J_E13.txt,"empezamos a hablar con (el) [él] / para (mi) [mí], era obligatorio","meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
CAY1_J,./data/processed/exercises/CAY1_J_E14.txt,estuvimos hablando de este (facto) [hecho],productive use of targets,productive use of targets
CAY1_J,./data/processed/exercises/CAY1_J_E15.txt,"José no era español, (pero) [sino] africano",meaning and sense elaboration,meaning and sense elaboration
CBH1_J,./data/processed/exercises/CBH1_J_E01.txt,(obtuve) [gané] más y más confianza,collocational control,collocational control
CBH1_J,./data/processed/exercises/CBH1_J_E02.txt,y como un soldado (yo) aprendí mucho sobre la vida,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","paraphrastic flexibility, meaning and sense elaboration, productive use of targets"
CBH1_J,./data/processed/exercises/CBH1_J_E03.txt,debo cocinarlo por (mi) [mí] mismo,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
CBH1_J,./data/processed/exercises/CBH1_J_E04.txt,finalicé el servicio (militario) [militar] / esta situación me hizo cocinero de (quisina) [cocina] coreana,"meaning and sense elaboration, collocational control","meaning and sense elaboration, collocational control"
CBH1_J,./data/processed/exercises/CBH1_J_E05.txt,lo que fue más (dificil) [difícil] / (milimetros) [milímetros] / de la (ceremonía) [ceremonia] de la mayoría de edad,conceptual organization,conceptual organization
CBH1_J,./data/processed/exercises/CBH1_J_E06.txt,gané más y más (confidencia) [confianza] para comunicarme,productive use of targets,productive use of targets
CBH1_J,./data/processed/exercises/CBH1_J_E07.txt,pero desde [que] llegué aquí,productive use of targets,productive use of targets
CBH1_J,./data/processed/exercises/CBH1_J_E08.txt,cenar en (una) [un] restaurante no era tan (barata) [barato] / fue (un) [una] actividad muy (duro) [dura] / y con eso empezó la (segundo) [segunda] parte de mi crecimiento,conceptual organization,conceptual organization
CBH1_J,./data/processed/exercises/CBH1_J_E09.txt,por (este) [estos] dos meses,contextual retrieval,contextual retrieval
CBH1_J,./data/processed/exercises/CBH1_J_E10.txt,desde que llegué aquí [a] Pamplona / empezar [a] cocinar / si quiero (a) comer,productive use of targets,productive use of targets
CBH1_J,./data/processed/exercises/CBH1_J_E11.txt,estoy aprendiendo muchas cosas cada día y (creciéndome) [creciendo] poco a poco / yo [me] decidí a hacer bulgogi,meaning and sense elaboration,meaning and sense elaboration
CBH1_J,./data/processed/exercises/CBH1_J_E12.txt,"(porque) [como] no le pude explicar mi deseo exactamente, nada",productive use of targets,productive use of targets
CBH1_J,./data/processed/exercises/CBH1_J_E13.txt,he (hacido) [hecho] muchas comidas / (debé) [debí] / mi llegada a Pamplona fue (la empezación) [el principio],paraphrastic flexibility,paraphrastic flexibility
CBH1_J,./data/processed/exercises/CBH1_J_E14.txt,(debí) [tuve que] pedírsela al carnicero,"contextual retrieval, productive use of targets","contextual retrieval, productive use of targets"
CBH1_J,./data/processed/exercises/CBH1_J_E15.txt,(la comida alma) [el plato nacional] de los coreanos,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
CCQ1_D,./data/processed/exercises/CCQ1_D_E01.txt,para (atraerla a) [convencerla de] transferir el dinero,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
CCQ1_D,./data/processed/exercises/CCQ1_D_E02.txt,"(de acuerdo con) [ante] semejante situación, les llamé inmediatamente",contextual retrieval,contextual retrieval
CCQ1_D,./data/processed/exercises/CCQ1_D_E03.txt,la chica (recogió) [se quedó] el dinero,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
CCQ1_D,./data/processed/exercises/CCQ1_D_E04.txt,cerca de (las costas) [la costa],productive use of targets,productive use of targets
CCQ1_D,./data/processed/exercises/CCQ1_D_E05.txt,su agente se (desatendió) [desentendió] totalmente,contextual retrieval,contextual retrieval
CCQ1_D,./data/processed/exercises/CCQ1_D_E06.txt,la habitación no [se] correspondía con las fotos en ningún aspecto,meaning and sense elaboration,meaning and sense elaboration
CCQ1_D,./data/processed/exercises/CCQ1_D_E07.txt,que la habitación (fuera) [estuviera] tan desordenada y sucia,productive use of targets,productive use of targets
CCQ1_D,./data/processed/exercises/CCQ1_D_E08.txt,exijo una compensación (correctiva) [económica],collocational control,collocational control
CCQ1_D,./data/processed/exercises/CCQ1_D_E09.txt,pagado junto con una (recompensa) [indemnización] de 500 euros,meaning and sense elaboration,meaning and sense elaboration
CCQ1_D,./data/processed/exercises/CCQ1_D_E10.txt,(debiá) [debía] ser / que se (sitúaba) [situaba],conceptual organization,conceptual organization
CCQ1_D,./data/processed/exercises/CCQ1_D_E11.txt,se desentendió totalmente de nuestra (circunstancia) [situación],contextual retrieval,contextual retrieval
CCQ1_D,./data/processed/exercises/CCQ1_D_E12.txt,exijo una compensación correctiva (y) [e] inmediata,contextual retrieval,contextual retrieval
CCQ1_D,./data/processed/exercises/CCQ1_D_E13.txt,para (recuperar) [compensar] las molestias,"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
CCQ1_D,./data/processed/exercises/CCQ1_D_E14.txt,las molestias y (las inconveniencias) [los inconvenientes],productive use of targets,productive use of targets
CCQ1_D,./data/processed/exercises/CCQ1_D_E15.txt,que me causaron durante (mi) [el] viaje,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","paraphrastic flexibility, meaning and sense elaboration, productive use of targets"
CDG1_D,./data/processed/exercises/CDG1_D_E01.txt,"en la biblioteca, donde debo (ser) [estar] tranquila",productive use of targets,productive use of targets
CDG1_D,./data/processed/exercises/CDG1_D_E02.txt,la uso (solo) [sólo] para encontrar / (comprénsion) [comprensión],conceptual organization,conceptual organization
CDG1_D,./data/processed/exercises/CDG1_D_E03.txt,para (mi) [mí],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
CDG1_D,./data/processed/exercises/CDG1_D_E04.txt,para mi (primero) [primer] Erasmus,productive use of targets,productive use of targets
CDG1_D,./data/processed/exercises/CDG1_D_E05.txt,"(para) [en] mi primer Erasmus, fui a","contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
CDG1_D,./data/processed/exercises/CDG1_D_E06.txt,que también resulte en ya no ser creativo (su) [por sí] mismo,paraphrastic flexibility,paraphrastic flexibility
CDG1_D,./data/processed/exercises/CDG1_D_E07.txt,me ayuda mucho a buscar (informaciones) [información],productive use of targets,contextual retrieval
CDG1_D,./data/processed/exercises/CDG1_D_E08.txt,(incorperarlo) [incorporarlo] demasiado / (perda) [pierda],paraphrastic flexibility,paraphrastic flexibility
CDG1_D,./data/processed/exercises/CDG1_D_E09.txt,"depende mucho de la situación en la que soy (evaluado) [evaluada] / mudarse con (nosotros) [nosotras], mi hermana y yo",pragmatic appropriateness,pragmatic appropriateness
CDG1_D,./data/processed/exercises/CDG1_D_E10.txt,la satisfacción puede (venir) [alcanzarse] cuando,collocational control,collocational control
CDG1_D,./data/processed/exercises/CDG1_D_E11.txt,depende mucho de la situación en la que (estoy) [soy] evaluada,meaning and sense elaboration,meaning and sense elaboration
CDG1_D,./data/processed/exercises/CDG1_D_E12.txt,(eso) [esto] refleja el énfasis,contextual retrieval,contextual retrieval
CDG1_D,./data/processed/exercises/CDG1_D_E13.txt,aplicar este conocimiento (en) [a] situaciones reales / resulte (a) [en],productive use of targets,productive use of targets
CDG1_D,./data/processed/exercises/CDG1_D_E14.txt,como (resulto) [resultado],productive use of targets,productive use of targets
CDG1_D,./data/processed/exercises/CDG1_D_E15.txt,un electrodoméstico que (se encontraba) [estaba] defectuoso,contextual retrieval,contextual retrieval
CFI1_S,./data/processed/exercises/CFI1_S_E01.txt,Nací el 28 de agosto [de] 2002 / En noviembre [de] 2007,"paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
CFI1_S,./data/processed/exercises/CFI1_S_E02.txt,muchos de mis [primeros] años (primeros),productive use of targets,productive use of targets
CFI1_S,./data/processed/exercises/CFI1_S_E03.txt,muchos de mis (primeras) [primeros] años,conceptual organization,collocational control
CFI1_S,./data/processed/exercises/CFI1_S_E04.txt,[nos] mudamos a la calle Albertus / [me] cambié a una nueva escuela,meaning and sense elaboration,meaning and sense elaboration
CFI1_S,./data/processed/exercises/CFI1_S_E05.txt,(después de) dos años [después de] que mi hermano naciera,productive use of targets,productive use of targets
CFI1_S,./data/processed/exercises/CFI1_S_E06.txt,(aquí) [ahí] empecé,paraphrastic flexibility,paraphrastic flexibility
CFI1_S,./data/processed/exercises/CFI1_S_E07.txt,empecé (a) [en] una nueva escuela / escogí (a) mudarme / estudié (a) [en] JRR por 4 años,productive use of targets,productive use of targets
CFI1_S,./data/processed/exercises/CFI1_S_E08.txt,"Luna, (un perro) [una perra]","conceptual organization, productive use of targets","conceptual organization, productive use of targets"
CFI1_S,./data/processed/exercises/CFI1_S_E09.txt,[séptimo] grado (7),paraphrastic flexibility,"conceptual organization, productive use of targets"
CFI1_S,./data/processed/exercises/CFI1_S_E10.txt,"(Pues, ) [Así pues, ] nos mudamos",contextual retrieval,contextual retrieval
CFI1_S,./data/processed/exercises/CFI1_S_E11.txt,mis cursos (estaban) [eran] todos en línea,meaning and sense elaboration,meaning and sense elaboration
CFI1_S,./data/processed/exercises/CFI1_S_E12.txt,conocí [a] dos de mis mejores amigas / adoptamos [a] Luna,contextual retrieval,contextual retrieval
CFI1_S,./data/processed/exercises/CFI1_S_E13.txt,(respectadas) [respetadas],"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
