participant_ID,text_file,error,goal_aligned,relevant_goals,interesting_content,ownership,understanding,positive_emotion
ROG1_D,./data/processed/exercises/ROG1_D_E04.txt,en la universidad (en) [de] Inglaterra,0,1,0,0,1,0
ROG1_D,./data/processed/exercises/ROG1_D_E15.txt,(la emoción con la) [las emociones con las] que más asocio la evaluación (es) [son] la lucha y la dificultad,1,1,1,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E01.txt,los profesores califican a los alumnos con (esquemas de calificación) [rúbricas de evaluación],1,1,0,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E05.txt,hay un gran valor que se puede (tomar) [sacar] de los alumnos que se evalúan entre sí,0,1,1,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E12.txt,(concesión) [asignación] de notas,0,1,0,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E13.txt,para el español ya hay (muchos lugares de confianza a los) [muchas fuentes fiables a las] que acudir,1,1,0,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E03.txt,en la misma cadena (de) [que] mi hermano,0,1,1,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E14.txt,el (desagradable) [maldito] estafador,0,1,1,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E09.txt,tanto a gran (escala) como a pequeña escala,0,1,1,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E08.txt,que en parar [a] los verdaderos criminales,0,1,1,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E11.txt,el fútbol es un deporte (para el trabajador) [obrero],0,1,0,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E07.txt,(esta táctica clandestina de aumento de precios) [este aumento encubierto de precios] es una estafa en sí misma,1,1,1,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E10.txt,entradas (a) [por] la mitad del precio que vi en Internet / evaluar es reflexionar y descifrar (sobre) algo / (con) [para] el español ya hay muchas fuentes fiables,0,1,1,0,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E05.txt,los profesores a menudo evalúan el trabajo de sus alumnos (por leer) [leyendo] sus ideas,0,1,1,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E07.txt,la gente [se] puede evaluar a sí misma,1,1,1,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E15.txt,y te preguntas (por que) [por qué] la gente tiene miedo de alquilar,1,1,1,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E02.txt,"no solo esto, sino que también me llamaron incompetente y (descuidado) [descuidada] / la gente se puede evaluar a sí (mismo) [misma]",1,1,1,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E04.txt,me dio consejos que implementé en mi (próximo) [siguiente] proyecto,1,1,1,1,1,0
RPG1_D,./data/processed/exercises/RPG1_D_E03.txt,cuando (llegue) [llegué] / a (si) [sí] misma / y me (pregunto) [preguntó],1,1,1,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E08.txt,"a partir de (este) [ese] momento, todo salió mal",1,0,1,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E06.txt,para (mostrar) [garantizar mi] compromiso,1,1,1,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E12.txt,me recibieron sin remordimiento ni (simpatía) [compasión],1,1,1,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E13.txt,uno de mis compañeros de piso tenía 40 (anos) [años],0,1,0,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E11.txt,ya me sentía estresada al estar tan lejos de (caso) [casa],1,1,1,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E09.txt,al entrar [en] el piso,1,1,0,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E10.txt,tenía muchas ganas de (alojarme) [instalarme] en un hermoso apartamento,1,1,1,1,1,1
RPG1_D,./data/processed/exercises/RPG1_D_E14.txt,aunque yo (suporté) [experimenté] todo lo contrario,1,1,1,1,0,1
RPG1_D,./data/processed/exercises/RPG1_D_E01.txt,escogí su agencia porque encontré (tantas) [muchas] críticas positivas,1,1,1,1,1,1
RKG1_D,./data/processed/exercises/RKG1_D_E15.txt,un nivel de español que me (deje) [permita] tener conversaciones con hablantes nativos,1,1,1,1,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E13.txt,el nombre de mi (carrera) [grado] es,1,0,0,1,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E14.txt,resolver este asunto lo (más) antes posible,1,0,1,1,1,1
RKG1_D,./data/processed/exercises/RKG1_D_E05.txt,les (insisto) [insto] a resolver este asunto,1,0,1,0,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E11.txt,ponerme en contacto con (los que trabajan en Etsy de verdad) [los verdaderos empleados de Etsy],1,0,1,1,0,0
RKG1_D,./data/processed/exercises/RKG1_D_E12.txt,(tres cientos) [trescientos],0,0,0,1,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E08.txt,Aquí en la Pompeu estudio los idiomas (Español) [español] y (Catalán) [catalán] / el día 7 de (Octubre) [octubre],1,0,1,0,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E02.txt,al que me envió un (link) [enlace] / un ejemplo es (el 'peer review') [la revisión por pares],0,0,0,1,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E01.txt,unos (detalles) [datos] personales,1,0,1,1,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E10.txt,(unas) [unos] detalles,0,1,0,1,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E07.txt,un cliente mío me (contacto) [contactó] / me (informo) [informó],0,0,0,1,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E09.txt,dependencia (en el) [del] uso de la inteligencia artificial,1,0,1,1,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E03.txt,espero poder comprender las respuestas más (rápida) [rápidamente],1,0,1,1,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E06.txt,me ocurrió mientras (usaba) [navegaba por] el sitio web Etsy,0,0,0,1,1,0
RKG1_D,./data/processed/exercises/RKG1_D_E04.txt,con (respeto) [respecto] a,0,0,1,1,1,0
ABJ1_D,./data/processed/exercises/ABJ1_D_E03.txt,toco la flauta desde (hace) [que] tengo ocho años,0,1,1,0,1,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E02.txt,(aerobics) [aeróbic],0,0,0,0,1,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E04.txt,me han ayudado mucho (para) [a] mejorar,0,1,1,0,1,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E05.txt,los exámenes siempre (están) [son] evaluados por los profesores,1,1,1,0,1,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E06.txt,en cuanto (en) [a] sus conocimientos lingüísticos,1,1,0,0,1,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E07.txt,ver cómo la persona (se) ha mejorado en cuanto a / también los demás estudiantes [se] pueden evaluar entre ellos,0,1,0,0,0,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E08.txt,como ya dije (anterior) [anteriormente],1,1,1,0,1,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E11.txt,"no es valorar a la persona en sí misma, (pero) [sino] su trabajo",1,1,1,0,1,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E12.txt,no es valorar [a] la persona en sí misma,1,1,0,0,1,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E10.txt,para que me (reclamaran) [reembolsaran] el depósito,1,1,1,0,1,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E01.txt,porque tenía la (oportunidad) [opción] de escribirles,1,1,1,0,0,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E09.txt,y (yo) siempre dije que había pagado,0,1,0,0,1,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E13.txt,(escribí mucho con ellos) [les escribí mucho],1,1,1,0,1,0
ABJ1_D,./data/processed/exercises/ABJ1_D_E14.txt,la (agencia de alquiler) [agencia inmobiliaria],0,1,0,0,1,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E15.txt,(cuáles) [qué] problemas tuve con la agencia,1,1,1,0,1,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E10.txt,creo que será más (esencial) [útil] que lo que aprendí en China,1,1,1,1,1,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E11.txt,intentaré (a) absorber completamente el contenido enseñado,1,1,1,1,1,0
CPJ1_D,./data/processed/exercises/CPJ1_D_E01.txt,también quiero (cultivar mi poder) [mejorar mi capacidad] de comunicarme con los demás,0,1,1,1,1,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E03.txt,he obtenido el (DELE B2) certificado [DELE de nivel B2],0,1,1,1,0,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E12.txt,el papel de (recopile y organice cantidades masivas de datos) [recopilador y organizador de cantidades masivas de datos],1,1,1,0,1,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E07.txt,evaluar (la resulta) [los resultados] de la enseñanza,1,1,1,1,1,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E06.txt,a través de varios exámenes y (quiz) [pruebas],1,0,0,1,0,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E08.txt,evaluar (significa) [es] una herramienta,1,1,1,1,1,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E13.txt,despegar (normalmente) [como estaba previsto],1,1,1,1,1,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E14.txt,el avión estaba (estropeado) [averiado],1,1,1,1,0,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E09.txt,(del) [desde el] número de vuelo (a) [hasta] mi número de DNI,0,0,1,1,1,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E15.txt,(le) confié [en él] profundamente,1,1,1,1,1,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E05.txt,con (los) datos (muy) [tan] privados,0,1,1,0,1,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E04.txt,debido a (un) [una] avería / me envió (una) [un] enlace / capacidades más (avanzados) [avanzadas],0,1,1,1,1,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E02.txt,explorar la existencia y la información relacionada (de) [con] cosas que,1,1,1,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E15.txt,porque he (llevado) [pasado] el verano entero,1,1,0,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E13.txt,puede (llevar) [conllevar] beneficios / quiero (sacar) [obtener] buenos resultados,1,1,1,1,0,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E14.txt,lecturas que me (tardaban) [tardaba] más de una hora,0,1,1,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E11.txt,otros (tipos de coursework) [trabajos prácticos],0,1,0,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E09.txt,una experiencia de servicio inadecuada (de todas formas) [en todos los aspectos],0,1,0,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E05.txt,un reembolso apropiado (por) [para] una experiencia,1,1,1,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E01.txt,se atreve [a] mentirme sobre la calidad / tardaba más de una hora (para) [en] completar,1,0,1,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E08.txt,¿En qué universo cree usted que eso es aceptable? ¿Cómo (te atreves) [se atreve] a mentirme?,0,1,0,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E07.txt,en Reino Unido (nuestra tuición) [el precio de nuestra matrícula],1,1,1,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E06.txt,me gustaría ganar un poquito más [de] confianza,1,1,1,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E12.txt,trabajar (virtualmente) [en remoto],0,1,0,0,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E02.txt,el día siguiente (yo) tuve que trabajar,0,1,0,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E10.txt,llegó (una hora entera tarde) [con una hora de retraso],1,1,1,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E03.txt,el tren no (sólo) [solo] llegó a la estación de Guildford / si (alguién) [alguien],0,1,0,1,1,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E04.txt,el 22 de septiembre [de] 2024,1,1,1,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E09.txt,la cuenta del (transmisor) [remitente] para después,0,0,0,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E12.txt,no nos robaran (nuestras) [las] maletas,0,1,1,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E15.txt,(por) [a] causa de,1,1,1,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E14.txt,los estafadores le (quitaron) [robaron] más dinero,1,1,1,1,1,0
BGL1_D,./data/processed/exercises/BGL1_D_E01.txt,antes de recibir (este) [ese] cupón / nosotros en (este) [ese] momento ni siquiera,1,1,1,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E10.txt,aterrizamos (el) [al] día siguiente,0,1,0,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E08.txt,que luego copian para (completar) [hacer] sus deberes,1,1,1,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E07.txt,aprenderla (algunas) [unas] semanas antes de la prueba / en tan solo (algunos) [unos] segundos,0,1,0,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E11.txt,"tenemos nuestro gran examen final, (por) [para] el que tenemos que",1,1,1,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E03.txt,como (todos estos pequeños detalles) [cada pequeño detalle],1,1,1,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E13.txt,decidió (darle) [enviarle] el dinero,1,1,0,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E02.txt,las torres de control (en) [de] Francia,1,1,1,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E04.txt,no entiendo por qué el personal del aeropuerto no nos quería comunicar que (esto) [esta] era la causa,1,1,1,1,0,0
BGL1_D,./data/processed/exercises/BGL1_D_E05.txt,lo único que nos dieron como compensación fue un (voucher) [cupón] para comer,1,1,1,1,1,1
BGL1_D,./data/processed/exercises/BGL1_D_E06.txt,(en el medio de la noche) [en plena noche],1,1,1,1,1,1
RCF1_D,./data/processed/exercises/RCF1_D_E01.txt,la calidad de una (casa) [cosa],0,1,0,0,1,0
RCF1_D,./data/processed/exercises/RCF1_D_E07.txt,un papel (significante) [significativo] para mí,0,1,0,0,1,0
RCF1_D,./data/processed/exercises/RCF1_D_E13.txt,(informaciónes) [informaciones] / (evalua) [evalúa],1,1,1,0,0,0
RCF1_D,./data/processed/exercises/RCF1_D_E14.txt,acceso al (sistemo) [sistema] / no debería hacerles (case) [caso] /,0,1,0,1,1,0
RCF1_D,./data/processed/exercises/RCF1_D_E15.txt,las instrucciones que le (dijeron) [dieron],1,1,1,0,1,0
RCF1_D,./data/processed/exercises/RCF1_D_E03.txt,sobre estas llamadas (estafadoras) [fraudulentas],0,1,0,0,1,0
RCF1_D,./data/processed/exercises/RCF1_D_E02.txt,es inaceptable que existan estas llamadas y el (siguiente) [consiguiente] robo de datos,1,1,1,0,1,0
RCF1_D,./data/processed/exercises/RCF1_D_E11.txt,queríamos (hacerles conscientes) [informarles] de que estas llamadas existen / mucho ruido (en el trasfondo) [de fondo],1,1,1,0,1,0
RCF1_D,./data/processed/exercises/RCF1_D_E12.txt,estamos seguros [de] que / ella escuchó (a) las instrucciones / nos llaman frecuentemente (en el) [al] teléfono de casa,1,1,1,0,1,0
RCF1_D,./data/processed/exercises/RCF1_D_E04.txt,nosotros (somos) [estamos] seguros de que,0,0,0,0,1,0
RCF1_D,./data/processed/exercises/RCF1_D_E10.txt,(nosotros) estamos seguros de que,1,1,1,0,1,1
RCF1_D,./data/processed/exercises/RCF1_D_E05.txt,el programa de Microsoft (en) [de] nuestro ordenador,1,1,1,0,1,0
RCF1_D,./data/processed/exercises/RCF1_D_E06.txt,(informaciones) [información] como nuestros datos bancarios,0,1,0,0,1,0
RCF1_D,./data/processed/exercises/RCF1_D_E08.txt,nos llaman (frequentemente) [frecuentemente],0,1,0,0,1,1
RCF1_D,./data/processed/exercises/RCF1_D_E09.txt,equipo de (Microsoft Customer Service) [Servicio de Atención al Cliente de Microsoft],1,1,1,0,0,0
RDL1_D,./data/processed/exercises/RDL1_D_E02.txt,me dirijo a (tu) [ti],1,1,1,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E10.txt,"me dirijo a (ti) [usted] / (gracias) [atentamente, ]",1,1,1,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E11.txt,una queja formal relativa (de) [a] estafas y fraudes,1,1,1,0,1,0
RDL1_D,./data/processed/exercises/RDL1_D_E03.txt,me dirijo [a] ti / las estafas y los fraudes afectan [a] las personas de todo el mundo / atrapar y castigar [a] los estafadores / proteger [a] los consumidores,1,1,1,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E07.txt,me engañó (uno) [una] tienda (falso) [falsa] en línea / llamadas telefónicas (fraudulentos) [fraudulentas] / combatir (esta) [este] problema creciente,0,1,0,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E09.txt,"a menudo parecen muy reales y convincentes, [lo] que facilita que la gente caiga en ellas",1,1,1,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E05.txt,esto no solo causa (perdidas) [pérdidas] económicas / (mas) [más] estrictas,1,1,0,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E14.txt,(ademas) [además],0,1,1,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E06.txt,educar (al público) [a la población] sobre los riesgos,1,1,1,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E08.txt,es un (bien) [buen] comienzo,1,1,1,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E15.txt,puede (estar) dificultar el éxito,1,1,1,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E12.txt,(pro activo) [proactivo],0,1,0,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E01.txt,estaba muy (emocionado) [emocionada] / me sentí (afortunado) [afortunada] / estaba muy (asustado) [asustada],1,1,1,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E13.txt,estaba (tan) [muy] asustada mientras buscaba en línea,1,1,1,0,1,1
RDL1_D,./data/processed/exercises/RDL1_D_E04.txt,estaba muy triste por (haberme) [haber] caído en una estafa,0,1,0,0,1,1
ASM1_D,./data/processed/exercises/ASM1_D_E14.txt,el nerviosismo me (dejaba) [hacía] olvidar que tenía que cargar mi portátil,1,0,1,1,1,1
ASM1_D,./data/processed/exercises/ASM1_D_E09.txt,y (vine) [fui] con mi madre allí,1,0,1,1,1,0
ASM1_D,./data/processed/exercises/ASM1_D_E12.txt,alguien me (vendó) [vendió] un billete,0,0,0,0,1,1
ASM1_D,./data/processed/exercises/ASM1_D_E15.txt,confío [en] que este problema sea tratado / estaba esperando frente (de) [a] mi portátil / luché [para] encenderlo otra vez,1,0,1,0,1,1
ASM1_D,./data/processed/exercises/ASM1_D_E06.txt,que solo [se] quieren (provechar) [beneficiar] de las compras,0,0,0,1,1,1
ASM1_D,./data/processed/exercises/ASM1_D_E10.txt,(yo) estaba muy triste,0,0,1,0,1,1
ASM1_D,./data/processed/exercises/ASM1_D_E07.txt,estoy harta de (expresas) [empresas] como la suya,0,0,0,0,1,1
ASM1_D,./data/processed/exercises/ASM1_D_E11.txt,el portátil [se] apagó,0,0,1,0,0,1
ASM1_D,./data/processed/exercises/ASM1_D_E01.txt,(recelo) [desconfío] mucho [de] la veracidad de estas promesas,1,0,1,0,1,1
ASM1_D,./data/processed/exercises/ASM1_D_E08.txt,estoy (harto) [harta] de empresas como la suya,0,0,0,0,0,1
ASM1_D,./data/processed/exercises/ASM1_D_E13.txt,me contó que ese billete no era (real) [auténtico],0,0,1,0,1,1
ASM1_D,./data/processed/exercises/ASM1_D_E05.txt,me contó que (este) [ese] billete no era auténtico,0,0,0,0,1,1
ASM1_D,./data/processed/exercises/ASM1_D_E03.txt,la mujer (en) [de] la entrada,1,0,1,0,0,1
ASM1_D,./data/processed/exercises/ASM1_D_E04.txt,mi madre encontró (un livestream) [una transmisión en vivo] en Instagram,0,0,1,0,1,1
ASM1_D,./data/processed/exercises/ASM1_D_E02.txt,con (respeto) [respecto] a,0,1,0,0,1,1
RHO1_D,./data/processed/exercises/RHO1_D_E13.txt,400 libras de mis (propias finanzas) [propios ahorros],1,1,1,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E12.txt,he perdido más (que) [de] 400 libras,1,1,1,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E11.txt,(yo) tuviera la peor experiencia de mi vida,1,0,1,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E07.txt,es (abominable) [inaceptable] que,1,0,1,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E02.txt,recibir comentarios condescendientes y muy poco comprensivos (de) [por parte de] su centro de atención telefónica,1,0,0,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E08.txt,expliqué mi experiencia (sólo) [solo] para recibir comentarios,1,1,1,1,1,1
RHO1_D,./data/processed/exercises/RHO1_D_E01.txt,aseguró mi cuenta (por congelarla) [congelándola],1,1,1,1,1,1
RHO1_D,./data/processed/exercises/RHO1_D_E05.txt,después de unas largas horas de (lucha) [esfuerzo],1,1,1,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E04.txt,a pesar de que el (banquero) [asesor bancario] no tuvo éxito,0,1,0,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E09.txt,(¿Seguramente usted puede estar de acuerdo con el hecho de que esto no es aceptable?) [Estará de acuerdo en que esto es inaceptable],0,1,1,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E10.txt,podía acceder [a] mis datos personales,0,0,0,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E06.txt,contemplando (como) [cómo] alguien,1,1,1,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E15.txt,es importante llamar su atención (a) [sobre] la necesidad de proteger a sus clientes / me alertó [de] que alguien,1,0,1,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E03.txt,una compra (de) [en] la plataforma digital,1,1,0,1,1,0
RHO1_D,./data/processed/exercises/RHO1_D_E14.txt,tuviera la peor experiencia [de mi vida],1,1,1,1,1,0
CCQ1_D,./data/processed/exercises/CCQ1_D_E03.txt,la chica (recogió) [se quedó] el dinero,0,1,1,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E01.txt,para (atraerla a) [convencerla de] transferir el dinero,1,1,1,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E15.txt,que me causaron durante (mi) [el] viaje,1,1,1,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E14.txt,las molestias y (las inconveniencias) [los inconvenientes],0,1,0,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E13.txt,para (recuperar) [compensar] las molestias,0,1,0,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E09.txt,pagado junto con una (recompensa) [indemnización] de 500 euros,1,1,1,0,0,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E08.txt,exijo una compensación (correctiva) [económica],1,1,1,1,0,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E12.txt,exijo una compensación correctiva (y) [e] inmediata,0,0,0,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E11.txt,se desentendió totalmente de nuestra (circunstancia) [situación],0,1,1,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E05.txt,su agente se (desatendió) [desentendió] totalmente,1,1,1,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E02.txt,"(de acuerdo con) [ante] semejante situación, les llamé inmediatamente",1,1,1,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E07.txt,que la habitación (fuera) [estuviera] tan desordenada y sucia,0,0,1,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E06.txt,la habitación no [se] correspondía con las fotos en ningún aspecto,1,1,1,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E04.txt,cerca de (las costas) [la costa],1,1,1,1,1,1
CCQ1_D,./data/processed/exercises/CCQ1_D_E10.txt,(debiá) [debía] ser / que se (sitúaba) [situaba],0,1,1,1,1,0
AWA1_D,./data/processed/exercises/AWA1_D_E13.txt,a su número [de] teléfono,0,1,0,1,0,1
AWA1_D,./data/processed/exercises/AWA1_D_E14.txt,no tuvo tanta (suerto) [suerte],0,1,0,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E08.txt,no tuvo (tan) [tanta] suerte,1,1,0,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E07.txt,hasta ahora (estaba) [era] fácil para mí,1,1,0,1,0,1
AWA1_D,./data/processed/exercises/AWA1_D_E12.txt,uno de (estes) [estos] mensajes,0,0,1,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E03.txt,con el (envió) [envío] / (mi) [mí],1,1,1,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E11.txt,espero una solución rápida (de) [a] esta situación / el pago realizado (de) [por] la renta / lo descargó (a) [en] su móvil,1,1,1,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E10.txt,me (presentó) [mostró] una lista,1,1,1,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E09.txt,la vivienda no está [para] nada en el mismo estado que en las fotos,1,1,1,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E01.txt,(se) falta la mitad del inventario,0,0,0,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E02.txt,(pagina) [página] web / (ningun) [ningún] / (facíl) [fácil],1,1,0,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E15.txt,me dijo que debería firmarla para recibir las (claves) [llaves],0,1,1,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E04.txt,el día 6 de (Septiembre) [septiembre] de 2024,1,1,1,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E05.txt,cuando firmé el contrato para (dicho) [dicha] vivienda / (varias) [varios] mensajes / (algunas) [algunos] problemas / (una) [un] programa malicioso,1,1,1,1,1,1
AWA1_D,./data/processed/exercises/AWA1_D_E06.txt,con respecto a la vivienda (en) [de] la C/ Valencia,0,1,0,1,1,1
RRS1_D,./data/processed/exercises/RRS1_D_E10.txt,y comencé a (llenar) [rellenar] el formulario,1,1,1,0,1,0
RRS1_D,./data/processed/exercises/RRS1_D_E09.txt,al (darme) [dar] cuenta de lo sucedido a mi madre,1,1,1,0,1,1
RRS1_D,./data/processed/exercises/RRS1_D_E04.txt,y siempre me (ha) [han] apasionado el idioma y la cultura / mi amor por la lengua y la cultura (hispanohablante) [hispanohablantes],1,1,1,1,1,0
RRS1_D,./data/processed/exercises/RRS1_D_E13.txt,perfeccionar (mi capacidad) [mis habilidades] de expresión oral y escrita,1,1,1,0,1,1
RRS1_D,./data/processed/exercises/RRS1_D_E12.txt,obtener nuevas perspectivas (en) [sobre] temas complejos,0,1,1,0,1,1
RRS1_D,./data/processed/exercises/RRS1_D_E01.txt,la evaluación también permite (ajustar) [adaptar] los métodos de enseñanza,1,1,1,0,1,1
RRS1_D,./data/processed/exercises/RRS1_D_E03.txt,evaluación entre (compañeros) [pares],1,1,1,0,1,1
RRS1_D,./data/processed/exercises/RRS1_D_E11.txt,fui víctima de una estafa por [culpa de] alguien que se hizo pasar por,0,1,1,0,1,1
RRS1_D,./data/processed/exercises/RRS1_D_E05.txt,(ella) me alertó sobre la posibilidad,1,1,1,0,1,1
RRS1_D,./data/processed/exercises/RRS1_D_E14.txt,para evitar (mayores) [grandes] perjuicios,1,1,1,0,1,1
