participant_ID,text_file,age,sex,country,background,languages_spoken,level,error,error_type,gram_cat,exercise_type,exercise_format,why_solve,overall_usefulness_score,search,external_source,interference,l1_comparison,l2_comparison,productive_metalinguistic,receptive_explanation,examples,images,focused,productive_retrieval,recall,retrieval,multiple_retrievals,spaced_retrievals,option_comparison,sentence_creation,composition_creation,complete,exercise_score,evaluation_score,understanding,belief,recognition_imm,correction_imm,overall_score_imm,recognition_del,correction_del,overall_score_del,overall_experience_score,time_invested
FMH1_I,./data/processed/exercises/FMH1_I_E03.txt,20,M,France,Language and Literature,3,Superior,dejar [de] temblar,Government,Preposition,"3H, 5E","Table-based collocation combining, writing",it was required,2.5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,10,2,1,too long,1,1,6.67,1,1,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E04.txt,20,M,France,Language and Literature,3,Superior,(este) [ese] trágico mes de marzo del año 2011,Substitution,Adjective,3B,Fill-in-the-blanks,it was required,2.5,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,10,3,1,useful,1,1,6.67,0,0,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E05.txt,20,M,France,Language and Literature,3,Superior,a nivel [tanto] humano como material,Ellipsis,Conjunctive phrase,5E,"Binary choice, reorder",it was required,2.5,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,10,2,1,useful,0,0,6.67,0,0,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E06.txt,20,M,France,Language and Literature,3,Superior,la región (del) [de] Tohoku,Determination,Determiner,5E,"Binary choice, writing",it was required,2.5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,10,1,1,already acquired,0,0,6.67,0,0,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E07.txt,20,M,France,Language and Literature,3,Superior,(estudió) [estudio],Substitution,Verb,"2L, 2M, 5E","Matching, writing",it was required,2.5,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,9.5,2,1,useful,1,1,6.67,1,1,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E08.txt,20,M,France,Language and Literature,3,Superior,en la (áerea) [área] que está,Substitution,Noun,5E,Binary choice,it was required,2.5,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,10,3,1,useful,1,1,6.67,1,1,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E09.txt,20,M,France,Language and Literature,3,Superior,el país tiene como desventaja (de) estar sujeto,Government,Preposition,5E,Multiple choice,it was required,2.5,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,7.5,2,1,useful,1,1,6.67,1,1,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E10.txt,20,M,France,Language and Literature,3,Superior,destruyendo todo (en su camino) [a su paso],Substitution,Preposition,5E,"Binary choice, writing",it was required,2.5,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,10,3,1,new vocabulary,0,0,6.67,1,1,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E11.txt,20,M,France,Language and Literature,3,Superior,(mostrar) [demostrar],Substitution,Verb,"2I, 2G",Rewriting,it was required,2.5,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,8.33,1,0,not useful,0,0,6.67,0,0,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E12.txt,20,M,France,Language and Literature,3,Superior,un equipo (dirigida) [dirigido],Gender,Noun,"2H, 2G","Error correction, rewriting",it was required,2.5,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,10,4,1,useful,1,1,6.67,0,0,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E13.txt,20,M,France,Language and Literature,3,Superior,(varias experiencias) [varios experimentos],Substitution,Noun,5E,Binary choice,it was required,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,3,1,useful,0,0,6.67,0,0,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E14.txt,20,M,France,Language and Literature,3,Superior,enfermedades (neurologías) [neurológicas],Substitution,Adjective,"3A, 5D",Leave the odd one out,it was required,2.5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,10,2,1,useful,1,1,6.67,1,1,5.33,2,180
FMH1_I,./data/processed/exercises/FMH1_I_E15.txt,20,M,France,Language and Literature,3,Superior,(apareció) [se reveló],Substitution,Verb,2I,"Reflection, writing",it was required,2.5,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,10,1,1,too easy,1,1,6.67,0,0,5.33,2,180
RBI1_I,./data/processed/exercises/RBI1_I_E01.txt,20,F,Romania,Language and Literature,3,Superior,comer sano no solo (se trata de) [consiste en],Substitution,Verb,5E,Binary choice,to put my abilities to the test,4,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,8,4,1,useful,1,1,6.67,1,1,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E02.txt,20,F,Romania,Language and Literature,3,Superior,se ha (descubrido) [descubierto],Creation,Verb,"3A, 5D",Leave the odd one out,to put my abilities to the test,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,10,3,1,useful,1,1,6.67,1,1,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E03.txt,20,F,Romania,Language and Literature,3,Superior,(articulo) [artículo],Substitution,Noun,2I,Picture-based writing,to put my abilities to the test,4,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,7.5,4,1,useful,1,1,6.67,0,0,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E04.txt,20,F,Romania,Language and Literature,3,Superior,estamos de acuerdo [en] que,Government,Preposition,5E,Multiple choice,to put my abilities to the test,4,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,9,4,1,useful,0,0,6.67,0,0,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E05.txt,20,F,Romania,Language and Literature,3,Superior,tienen que (verificar) [consultar] dos bases de datos,Substitution,Verb,"2L, 3B","Matching, fill-in-the-blanks",to put my abilities to the test,4,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,10,4,1,useful,0,0,6.67,0,0,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E06.txt,20,F,Romania,Language and Literature,3,Superior,lo jugué a (un) nivel profesional,Determination,Determiner,5E,"Binary choice, reflection",to put my abilities to the test,4,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,10,4,1,useful,1,1,6.67,1,1,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E07.txt,20,F,Romania,Language and Literature,3,Superior,(me) he hecho muchos amigos,Pronoun,Verb,"2K, 5E","Reflection, writing",to put my abilities to the test,4,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,10,4,1,useful,0,0,6.67,0,0,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E08.txt,20,F,Romania,Language and Literature,3,Superior,(la orden) [el orden],Substitution,Noun,5E,Binary choice,to put my abilities to the test,4,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,10,4,1,useful,1,1,6.67,1,1,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E09.txt,20,F,Romania,Language and Literature,3,Superior,(invaluable) [de valor incalculable],Synthesis,Adjective,"2M, 5E","Translation, writing",to put my abilities to the test,4,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,10,4,1,useful,0,0,6.67,1,1,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E10.txt,20,F,Romania,Language and Literature,3,Superior,(dia) [día],Creation,Noun,5A,Accent placement exercise,to put my abilities to the test,4,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,10,4,1,useful,1,1,6.67,1,1,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E11.txt,20,F,Romania,Language and Literature,3,Superior,hay veces (cuando) [en las que],Substitution,Adverb,5E,Multiple choice,to put my abilities to the test,4,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,8.75,4,1,useful,0,0,6.67,0,0,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E12.txt,20,F,Romania,Language and Literature,3,Superior,(encontraran) [encontrarán],Substitution,Verb,5E,Binary choice,to put my abilities to the test,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,10,4,1,useful,1,1,6.67,1,1,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E13.txt,20,F,Romania,Language and Literature,3,Superior,(el) [él],Substitution,Pronoun,5E,Binary choice,to put my abilities to the test,4,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,10,4,1,useful,1,1,6.67,1,1,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E14.txt,20,F,Romania,Language and Literature,3,Superior,experimento (scientifico) [científico],Creation,Adjective,5C,Reflection,to put my abilities to the test,4,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,10,4,1,useful,1,1,6.67,1,1,6,3.5,240
RBI1_I,./data/processed/exercises/RBI1_I_E15.txt,20,F,Romania,Language and Literature,3,Superior,(sólo) [solo],Creation,Adverb,2K,Reflection,to put my abilities to the test,4,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,10,3,1,useful,1,1,6.67,0,0,6,3.5,240
RHK1_I,./data/processed/exercises/RHK1_I_E01.txt,22,F,UK,Language and Literature,2,Intermediate,[tercera] persona (tercera),Order,Adjective,5E,Reorder,to learn from my mistakes,3.5,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,9,3,1,useful,1,1,7.33,1,1,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E02.txt,22,F,UK,Language and Literature,2,Intermediate,(poste) [publicación],Substitution,Noun,2L,Matching,to learn from my mistakes,3.5,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,10,4,1,useful,1,1,7.33,1,1,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E03.txt,22,F,UK,Language and Literature,2,Intermediate,(articulo) [artículo],Substitution,Noun,"2I, 5E","Picture-based writing, reflection",to learn from my mistakes,3.5,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,5,3,1,useful,1,1,7.33,1,1,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E04.txt,22,F,UK,Language and Literature,2,Intermediate,(al primero) [en primer lugar],Substitution,Adverb,3B,Fill-in-the-blanks,to learn from my mistakes,3.5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,10,3,1,useful,1,1,7.33,1,1,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E05.txt,22,F,UK,Language and Literature,2,Intermediate,(medios) [redes] sociales,Substitution,Noun,"2A, 2M","Vocabulary extraction, translation",to learn from my mistakes,3.5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10,3,1,useful,0,0,7.33,0,0,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E06.txt,22,F,UK,Language and Literature,2,Intermediate,la información está (escrito) [escrita],Gender,Noun,1A,Fill-in-the-blanks,to learn from my mistakes,3.5,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,8,2,1,too easy,1,1,7.33,0,0,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E07.txt,22,F,UK,Language and Literature,2,Intermediate,(dramáticamente) [drásticamente],Substitution,Adverb,5E,Writing,to learn from my mistakes,3.5,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,10,4,1,useful,1,1,7.33,1,1,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E08.txt,22,F,UK,Language and Literature,2,Intermediate,(valorable) [valioso],Substitution,Adjective,5E,Binary choice,to learn from my mistakes,3.5,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,5,3,1,useful,1,1,7.33,1,0,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E09.txt,22,F,UK,Language and Literature,2,Intermediate,(permitir voces) [dar voz a perspectivas],Creation,Verb,"2M, 5E","Translation, writing",to learn from my mistakes,3.5,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,10,4,1,useful,0,0,7.33,0,0,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E10.txt,22,F,UK,Language and Literature,2,Intermediate,(especificas) [específicas],Substitution,Adjective,5A,Accent placement exercise,to learn from my mistakes,3.5,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,8.89,2,1,too difficult,1,1,7.33,1,1,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E11.txt,22,F,UK,Language and Literature,2,Intermediate,las dificultades [de] encontrar,Government,Preposition,5E,Multiple choice,to learn from my mistakes,3.5,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,6,2,1,not useful,1,1,7.33,0,0,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E12.txt,22,F,UK,Language and Literature,2,Intermediate,estudios (sociólogos) [sociológicos],Substitution,Adjective,"3A, 5D",Leave the odd one out,to learn from my mistakes,3.5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,7.5,3,1,useful,1,1,7.33,1,1,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E13.txt,22,F,UK,Language and Literature,2,Intermediate,(soportar) [apoyar],Substitution,Verb,"2M, 2L",Picture-based matching,to learn from my mistakes,3.5,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1.67,4,1,useful,0,0,7.33,0,0,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E14.txt,22,F,UK,Language and Literature,2,Intermediate,(destinario) [destinatario],Creation,Noun,5C,Reflection,to learn from my mistakes,3.5,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,10,2,1,too difficult,1,0,7.33,1,1,6.33,3,300
RHK1_I,./data/processed/exercises/RHK1_I_E15.txt,22,F,UK,Language and Literature,2,Intermediate,(extensiva) [extensa],Substitution,Noun,5E,Binary choice,to learn from my mistakes,3.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,8.33,4,1,useful,1,1,7.33,1,1,6.33,3,300
IMA1_I,./data/processed/exercises/IMA1_I_E01.txt,20,F,Ireland,Language and Literature,6,Advanced,la educación (de) tanto [de] los niños como [de] los adolescentes,Government,Preposition,5E,"Binary choice, reorder",it was required,2.5,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,5.83,3,1,useful,1,1,6.67,1,1,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E02.txt,20,F,Ireland,Language and Literature,6,Advanced,un nivel (donde) [con el que] puedo expresarme muy bien,Substitution,Preposition,3B,Fill-in-the-blanks,it was required,2.5,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,3,3,1,useful,0,0,6.67,0,0,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E03.txt,20,F,Ireland,Language and Literature,6,Advanced,(mientras que) [aunque],Substitution,Conjunctive phrase,"2I, 2G","Sentence combining, rewriting",it was required,2.5,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,7,2,1,already acquired,0,0,6.67,0,0,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E04.txt,20,F,Ireland,Language and Literature,6,Advanced,(porqué) [por qué],Substitution,Adverb,"2K, 2M","Reflection, writing, translation",it was required,2.5,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,6.67,4,1,relevant,1,1,6.67,1,1,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E05.txt,20,F,Ireland,Language and Literature,6,Advanced,en (varios) [varias] formas,Gender,Noun,1A,Fill-in-the-blanks,it was required,2.5,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,10,4,1,useful for revision,0,0,6.67,1,1,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E06.txt,20,F,Ireland,Language and Literature,6,Advanced,(sólo) [solo],Creation,Adverb,2K,Reflection,it was required,2.5,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,5.71,3,1,already acquired,1,1,6.67,0,0,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E07.txt,20,F,Ireland,Language and Literature,6,Advanced,estudiando (a) [en] Newcastle,Government,Preposition,"3B, 2M","Fill-in-the-blanks, translation",it was required,2.5,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,8.33,3,1,useful,1,1,6.67,0,0,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E08.txt,20,F,Ireland,Language and Literature,6,Advanced,permitiéndonos (a) ver,Government,Preposition,"2M, 5E","Translation, writing",it was required,2.5,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,5,4,1,made me think,1,1,6.67,1,1,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E09.txt,20,F,Ireland,Language and Literature,6,Advanced,(es) [está] distorsionada,Substitution,Verb,"1D, 2I",Sentence combining,it was required,2.5,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,10,3,1,useful,1,1,6.67,0,0,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E10.txt,20,F,Ireland,Language and Literature,6,Advanced,he (estudio) [estudiado],Substitution,Verb,"3A, 5D",Leave the odd one out,it was required,2.5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,4,1,made me think,1,1,6.67,1,1,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E11.txt,20,F,Ireland,Language and Literature,6,Advanced,no es necesario demostrar que una novela es (correcto) [correcta] ni (revisado) [revisada] por pares ni (verificado) [verificada] / el uso está (relacionada) [relacionado],Gender,Noun / Noun,"2H, 2G","Error correction, rewriting",it was required,2.5,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,10,4,1,useful for revision,1,1,6.67,1,1,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E12.txt,20,F,Ireland,Language and Literature,6,Advanced,(crimines) [crímenes],Substitution,Noun,3B,Binary choice,it was required,2.5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,10,3,1,too difficult,1,1,6.67,0,0,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E13.txt,20,F,Ireland,Language and Literature,6,Advanced,en cuanto (el) [al] español,Government,Preposition,3B,Fill-in-the-blanks,it was required,2.5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,10,4,1,relevant,1,1,6.67,1,1,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E14.txt,20,F,Ireland,Language and Literature,6,Advanced,(el autor) [la autora],Gender,Noun,1C,Table completion,it was required,2.5,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,10,2,1,not relevant,0,0,6.67,1,1,5.33,2,240
IMA1_I,./data/processed/exercises/IMA1_I_E15.txt,20,F,Ireland,Language and Literature,6,Advanced,¿Cuándo (deberíamos esperar tu llegada para) llegarás a la reunión?,Analysis,Adverb,"2M, 5E","Translation, writing",it was required,2.5,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,6,4,1,challenging and very useful,0,0,6.67,0,0,5.33,2,240
FEM1_I,./data/processed/exercises/FEM1_I_E01.txt,19,M,France,Language and Literature,5,Intermediate,(aumentación) [aumento],Substitution,Noun,"1C, 2M","Table completion, reflection",to learn from my mistakes,3,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,8.57,3,1,interlinguistic comparisons are very useful,1,1,5.33,1,1,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E02.txt,19,M,France,Language and Literature,5,Intermediate,(reino) [mandato],Substitution,Noun,"2L, 1D","Matching, writing",to learn from my mistakes,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,8.12,1,1,not relevant,1,1,5.33,1,1,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E03.txt,19,M,France,Language and Literature,5,Intermediate,(porque) [por qué],Substitution,Adverb,"2K, 2M","Reflection, writing, translation",to learn from my mistakes,3,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,8.88,4,1,new vocabulary,0,0,5.33,0,0,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E04.txt,19,M,France,Language and Literature,5,Intermediate,(crítica) [critica],Substitution,Verb,"2L, 2M, 5E","Matching, writing",to learn from my mistakes,3,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,9.5,4,1,relevant,1,1,5.33,1,1,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E05.txt,19,M,France,Language and Literature,5,Intermediate,(mientras que) [aunque] su punto de vista,Substitution,Conjunctive phrase,"2I, 2G","Sentence combining, rewriting",to learn from my mistakes,3,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,10,2.5,1,already acquired,0,0,5.33,1,1,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E06.txt,19,M,France,Language and Literature,5,Intermediate,la tasa más (fuerte) [elevada] / (pasar) [aprobar] una ley,Substitution,Adjective / Verb,"3A, 5D",Leave the odd one out,to learn from my mistakes,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,3,1,new vocabulary,1,1,5.33,0,0,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E07.txt,19,M,France,Language and Literature,5,Intermediate,"no es solamente esencial, (pero) [sino que] es también fundamental",Substitution,Conjunctive phrase,2K,Reflection,to learn from my mistakes,3,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,6.25,4,1,new vocabulary,0,0,5.33,0,0,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E08.txt,19,M,France,Language and Literature,5,Intermediate,(estar muy contestado) [tener una gran oposición] / (que falta de) [para la que faltan] tratamientos médicos,Substitution,Verb / Preposition,2G,Rewriting,to learn from my mistakes,3,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,6.67,4,1,challenging and very useful,0,0,5.33,0,0,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E09.txt,19,M,France,Language and Literature,5,Intermediate,(hacer compromisos) [llegar a acuerdos] / (contestación) [confrontación],Substitution,Verb / Noun,5E,Binary choice,to learn from my mistakes,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,8.57,4,1,interlinguistic comparisons are very useful,0,0,5.33,1,1,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E10.txt,19,M,France,Language and Literature,5,Intermediate,el artículo se enfoca (sobre) [en] la situación / es fundamental (a) [para] / nos falta (de) contexto,Government,Preposition / Preposition / Preposition,5E,Multiple choice,to learn from my mistakes,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,6.25,4,1,common mistake,1,1,5.33,1,1,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E11.txt,19,M,France,Language and Literature,5,Intermediate,(màs en màs) [cada vez más] considerada,Creation,Adverb,2M,"Translation, reflection",to learn from my mistakes,3,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,9.37,4,1,focused,1,1,5.33,1,1,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E12.txt,19,M,France,Language and Literature,5,Intermediate,(pasarse) [ocurrir],Substitution,Verb,3B,Fill-in-the-blanks,to learn from my mistakes,3,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,10,4,1,new vocabulary,0,0,5.33,0,0,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E13.txt,19,M,France,Language and Literature,5,Intermediate,en cuanto [a] su pertinencia,Government,Preposition,3B,Fill-in-the-blanks,to learn from my mistakes,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,3,1,useful,0,0,5.33,0,0,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E14.txt,19,M,France,Language and Literature,5,Intermediate,(sea) [esté] más impactado,Substitution,Verb,"1D, 2I",Sentence combining,to learn from my mistakes,3,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,5,4,1,relevant,1,1,5.33,0,0,5.33,3,180
FEM1_I,./data/processed/exercises/FEM1_I_E15.txt,19,M,France,Language and Literature,5,Intermediate,sobre (reales) hechos científicos [reales],Order,Adjective,5E,Reorder,to learn from my mistakes,3,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,8.33,2,1,too easy,1,1,5.33,1,1,5.33,3,180
RRN1_I,./data/processed/exercises/RRN1_I_E01.txt,20,F,UK,Political Science,3,Intermediate,tomando en cuenta (sobre) las tres erres / es importante (de) tener en cuenta / tener en cuenta (de) que,Government,Preposition / Preposition / Preposition,3B,Multiple choice,it was required,3.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,8.33,3,1,useful,1,1,6,0,0,4,3,120
RRN1_I,./data/processed/exercises/RRN1_I_E02.txt,20,F,UK,Political Science,3,Intermediate,(complejos) [complejidades],Substitution,Noun,"2I, 5E",Picture-based writing,it was required,3.5,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,3.33,3,1,new vocabulary,1,1,6,1,1,4,3,120
RRN1_I,./data/processed/exercises/RRN1_I_E03.txt,20,F,UK,Political Science,3,Intermediate,menciona (como) [cómo] es más económico / que (si) [sí] hay otras opciones / (uso) [usó] / (tenia) [tenía],Substitution,Adverb / Adverb / Verb / Verb,"2L, 2M, 5E","Matching, writing",it was required,3.5,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,3.5,3,1,useful,1,1,6,1,1,4,3,120
